Unnamed: 0,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
518,2,Marcos Paulo,0.0,3.48,23,10,2.08,Marcos Paulo Lima Batista Silva,JUV,6,False,marcos-paulo,115594,M. Paulo,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,4.0,13.0,13.0,1.0,4.0,,,2.0,1.0,,,,,,,,,1.0,,,Lateral,0,0.0,Não Jogou,False
519,1,Gabriel Delfim,0.0,2.55,23,1,1.9,Gabriel Delfim Ferreira,CAM,6,False,gabriel-delfim,115674,G. Delfim,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,3.0,,2.0,,,,Goleiro,0,0.0,Não Jogou,False
520,4,Evertton Araújo,0.0,4.25,23,11,2.65,Everton Gustavo Fernandes Araújo,FLA,6,False,evertton-araujo,115914,E. Araújo,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,1.0,11.0,13.0,1.0,8.0,1.0,,4.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
521,4,Victor Hugo,0.29,4.52,23,2,2.2,Victor Hugo Gomes Silva,SAN,7,True,victor-hugo,116034,V. Hugo,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.9,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,Meia,153,54.46,Regular,False
522,2,Cuiabano,-0.41,9.32,23,14,6.05,Luís Eduardo Soares da Silva,BOT,6,True,cuiabano,116065,Cuiabano,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1.9,2.0,13.0,11.0,4.0,12.0,2.0,1.0,2.0,7.0,1.0,,1.0,,,,,,,,,Lateral,199,40.33,Regular,False
523,1,Thiago Beltrame,0.0,1.0,23,0,0.0,Thiago Beltrame Stallbaum,GRE,6,False,thiago-beltrame,116067,T. Beltrame,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
524,4,Hércules,0.0,6.17,23,17,2.9,Hércules Pereira do Nascimento,FLU,6,False,hercules,116447,Hércules,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,18.0,20.0,6.0,6.0,2.0,,2.0,,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
525,2,Jamerson,0.0,7.87,23,12,5.15,Jamerson Santos de Jesus,VIT,5,False,jamerson,116461,Jamerson,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,20.0,8.0,6.0,7.0,,1.0,5.0,2.0,2.0,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
526,3,Lucas Gazal,0.0,3.0,23,0,0.0,Lucas Xavier Gazal,FOR,6,False,lucas-gazal,116589,L. Gazal,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
527,5,Andrés Gómez,0.44,9.27,23,2,4.9,Carlos Andrés Gómez Hinestroza,VAS,6,True,andres-gomez,116706,A. Gómez,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5.2,1.0,,4.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,Atacante,92,72.77,Bom,False
528,3,Gabriel Knesowitsch,0.0,4.63,23,3,3.8,Gabriel Knesowitsch,MIR,6,False,gabriel-knesowitsch,117061,G. Knesowitsch,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,2.0,,,2.0,,,2.0,1.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
