Unnamed: 0,atletas.foto,atletas.clube.id.full.name,atletas.variacao_num,atletas.rodada_id,atletas.entrou_em_campo,atletas.pontos_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.nome,atletas.apelido,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.preco_num,atletas.media_num,atletas.jogos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,CV,DP,PP,PC,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
437,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,-1.51,28,True,0.2,enio,Ênio,5,Sebastião Ênio Santos de Almeida,Ênio,107516,286,7,4.46,2.96,16,,,,3.0,7.0,5.0,4.0,7.0,25.0,1.0,2.0,5.0,,,,,,,,,Atacante,262,21.51,Regular,False
438,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,-0.68,28,True,0.2,natanael,Natanael,2,Natanael Moreira Milouski,Natanael,107554,282,6,7.88,4.88,25,,,,1.0,40.0,20.0,4.0,9.0,19.0,,1.0,3.0,,8.0,,,,,,,Lateral,262,21.51,Regular,False
439,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,adriano,Adriano,1,Antônio Adriano Nascimento de Sousa,Adriano,107698,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
440,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.17,28,True,1.6,chrystian-barletta,C. Barletta,5,Chrystian Amaral Barletta de Almeida,Chrystian Barletta,107726,292,6,5.9,3.35,26,,,,2.0,16.0,12.0,16.0,18.0,27.0,2.0,2.0,5.0,,,,,,,,,Atacante,195,42.28,Regular,False
441,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.34,28,True,2.0,praxedes,Praxedes,4,Bruno Conceição Praxedes,Praxedes,107744,280,6,4.38,1.86,9,,,,2.0,5.0,6.0,2.0,7.0,10.0,,,,,,,,,,,,Meia,175,47.03,Regular,False
442,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,adriel,Adriel,1,Adriel Vasconcelos Ramos,Adriel,107748,284,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
443,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,nata,Natã,3,Natã Felipe de Amorim Santos,Natã,107801,286,5,2.43,1.35,2,,,,,2.0,1.0,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
444,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,pierre,Pierre,4,Pierre Wagner Oliveira dos Santos,Pierre,107812,356,6,3.73,0.95,2,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
445,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,fintelman,Fintelman,1,Alexandre Fintelman de Mello Ribeiro da Silva,Fintelman,107859,287,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
446,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,bobadilla,Bobadilla,4,Damián Josué Bobadilla Benítez,Bobadilla,107873,276,7,5.09,3.63,21,,,1.0,3.0,33.0,26.0,5.0,7.0,10.0,,2.0,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
447,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.36,28,True,2.5,hugo,Hugo,2,Hugo Ferreira de Farias,Hugo,107908,264,6,5.52,2.78,7,,,,,7.0,3.0,1.0,1.0,6.0,,,1.0,,1.0,,,,,,,Lateral,157,53.41,Regular,False
448,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,-0.19,28,True,1.1,fausto-vera,F. Vera,4,Fausto Mariano Vera,Fausto Vera,107950,282,2,6.4,2.74,12,,,,2.0,17.0,17.0,,5.0,5.0,,1.0,,,,,,,,,,Meia,221,34.12,Regular,False
449,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,0.0,28,False,0.0,carbonero,Carbonero,5,Johan Stiven Carbonero Balanta,Carbonero,107989,285,7,7.76,5.21,15,,,1.0,2.0,6.0,18.0,8.0,7.0,40.0,1.0,4.0,7.0,2.0,,,,,,,,Atacante,0,0.0,Não Jogou,False
450,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,isidro-pitta,I. Pitta,5,Isidro Miguel Pitta Saldívar,Isidro Pitta,108133,280,6,7.9,3.72,16,,,1.0,3.0,1.0,14.0,3.0,6.0,9.0,,6.0,7.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
451,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,gabriel-lacerda,G. Lacerda,3,Gabriel Santos Cordeiro Lacerda,Gabriel Lacerda,108176,354,6,4.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
452,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,david-ricardo,D. Ricardo,3,David Ricardo Loiola da Silva,David Ricardo,108274,263,7,4.2,2.73,13,,,,2.0,7.0,12.0,,2.0,8.0,,1.0,,,4.0,,1.0,,,,,Zagueiro,0,0.0,Não Jogou,False
453,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,-0.1,28,True,2.9,adonis-frias,A. Frías,3,Adonis Uriel Frías,Adonis Frías,108469,277,7,5.61,2.45,4,,,,1.0,3.0,9.0,1.0,1.0,4.0,,,,,1.0,,,,,,,Zagueiro,144,57.27,Regular,False
454,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,santi-moreno,S. Moreno,5,Santiago Moreno,Santi Moreno,108474,266,6,5.64,1.88,4,,,,1.0,6.0,5.0,,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
455,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,aravena,Aravena,5,Alexander Ernesto Aravena Guzmán,Aravena,108548,284,6,3.72,2.41,17,,,,1.0,6.0,6.0,1.0,4.0,7.0,1.0,3.0,1.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
456,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,-0.94,28,True,3.5,tapia,Tapia,5,Gonzalo Andrés Tapia Dubournais,Tapia,108588,276,7,7.23,4.85,10,,,,4.0,4.0,13.0,3.0,10.0,14.0,,4.0,2.0,,,,,,,,,Atacante,123,63.06,Regular,False
457,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,garre,Garré,5,Benjamín Antonio Garré,Garré,108671,267,6,1.83,0.02,8,,,,1.0,1.0,6.0,,,3.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
458,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.03,28,True,0.0,emiliano-martinez,E. Martínez,4,Emiliano Martínez Toranza,Emiliano Martínez,108683,275,6,5.03,2.92,19,,,,3.0,29.0,19.0,4.0,5.0,8.0,,1.0,,,,,,,,,,Meia,273,15.73,Regular,False
459,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,-0.35,28,True,2.9,galeano,Galeano,5,Antonio Javier Galeano Ferreira,Galeano,108713,354,7,6.55,5.01,25,,,3.0,1.0,23.0,17.0,10.0,9.0,41.0,1.0,5.0,7.0,,,,,,,,,Atacante,144,57.27,Regular,False
460,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,1.83,28,True,11.0,plata,Plata,5,Gonzalo Jordy Plata Jiménez,Plata,109096,262,6,8.05,4.17,20,,,1.0,,23.0,17.0,6.0,5.0,12.0,,4.0,2.0,,,,,,,,,Atacante,17,95.25,Muito Bom,True
461,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,kike-saverio,K. Saverio,5,Javier Enrique Delgado Saverio,Kike Saverio,109138,287,6,5.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
462,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,erick-pulga,E. Pulga,5,Erick da Costa Farias,Erick Pulga,109401,265,5,8.61,6.08,16,,,3.0,3.0,24.0,12.0,5.0,19.0,32.0,,2.0,3.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
463,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,weverson,Weverson,2,Weverson Moreira da Costa,Weverson,109426,356,6,2.29,0.43,3,,,,,1.0,5.0,,1.0,1.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
464,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.41,28,True,3.3,martinelli,Martinelli,4,Matheus Martinelli Lima,Martinelli,109573,266,7,6.61,2.82,23,,,2.0,4.0,25.0,31.0,2.0,5.0,29.0,1.0,1.0,1.0,,,,,,,1.0,,Meia,130,61.72,Regular,False
465,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,batalla,Batalla,5,Emerson Geovanny Batalla Martínez - Enmerson,Batalla,109899,286,6,6.5,4.01,21,,,1.0,4.0,17.0,15.0,8.0,8.0,29.0,,4.0,1.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
466,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,monsalve,Monsalve,4,Miguel Ángel Monsalve Gonzáles - González,Monsalve,109966,284,6,3.55,1.41,8,,,1.0,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
467,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,joao-neto,J. Neto,4,João Roberto Rota Neto,João Neto,110062,280,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
468,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,jose-martinez,J. Martínez,4,José Andrés Martínez Torres,José Martínez,110311,264,6,4.02,2.2,18,,,1.0,8.0,19.0,14.0,2.0,5.0,26.0,,,1.0,,,,,,,1.0,,Meia,0,0.0,Não Jogou,False
469,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.41,28,True,4.1,bernabei,Bernabéi,2,Alexandro Ezequiel Bernabéi,Bernabéi,110426,285,7,12.62,5.43,20,,,4.0,5.0,47.0,37.0,5.0,9.0,16.0,,,1.0,1.0,3.0,,1.0,,,,,Lateral,108,67.95,Regular,False
470,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.68,28,True,10.14,abel-ferreira,A. Ferreira,6,Abel Fernando Moreira Ferreira,Abel Ferreira,110506,275,7,13.07,6.8,26,,,,,,,,,,,,,,,18.0,,,,,,Técnico,21,94.07,Muito Bom,True
471,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.56,28,True,3.9,aguirre,Aguirre,2,Braian Aguirre Nahuel,Aguirre,110510,285,7,7.94,4.72,24,,,,4.0,53.0,33.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,5.0,,,,,,,Lateral,113,66.47,Regular,False
472,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.21,28,True,2.5,yeison-guzman,Y. Guzmán,4,Yeison Estiven Guzmán Gómez,Yeison Guzmán,110542,356,2,4.07,1.47,4,,,,,3.0,2.0,,,4.0,,,,,,,,,,,,Meia,157,53.41,Regular,False
473,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.3,28,True,3.0,andres-hurtado,A. Hurtado,2,José Andrés Hurtado Cheme,Andrés Hurtado,110715,280,6,6.88,3.92,21,,,,2.0,29.0,20.0,1.0,5.0,4.0,,1.0,,,7.0,,1.0,,,,,Lateral,139,58.46,Regular,False
474,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,gustavo-marques,G. Marques,3,Gustavo Marques Alves dos Santos,Gustavo Marques,110750,280,6,4.05,1.73,6,,,,,4.0,3.0,1.0,2.0,7.0,,,,,,,,,,1.0,,Zagueiro,0,0.0,Não Jogou,False
475,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,-1.02,28,True,0.2,john-kennedy,J. Kennedy,5,John Kennedy Batista de Souza,John Kennedy,110759,266,2,6.19,2.66,7,,,1.0,1.0,1.0,4.0,2.0,2.0,5.0,,1.0,2.0,,,,,,,,,Atacante,262,21.51,Regular,False
476,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.23,28,True,2.2,biel,Biel,5,Gabriel Teixeira Aragão,Biel,110760,282,6,6.25,2.47,10,,,1.0,1.0,7.0,4.0,3.0,6.0,6.0,,,,,,,,,,,,Atacante,168,50.0,Regular,False
477,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,guilherme-lopes,G. Lopes,2,Guilherme Lopes de Almeida,Guilherme Lopes,110909,280,6,6.37,3.82,9,,,1.0,2.0,10.0,6.0,,2.0,3.0,,1.0,,,2.0,,,,,,1.0,Lateral,0,0.0,Não Jogou,False
478,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.3,28,True,1.4,rodrigo-santos,R. Santos,4,Rodrigo Oliveira dos Santos,Rodrigo Santos,111156,356,6,1.84,1.3,5,,,,,4.0,4.0,1.0,,1.0,,,,,,,,,,,,Meia,211,37.54,Regular,False
479,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.39,28,True,0.0,alix-vinicius,A. Vinicius,3,Alix Vinicius de Souza Sampaio,Alix Vinicius,111246,280,2,3.24,0.0,2,,,,,,,,,,,,,,,,,,,,,Zagueiro,273,15.73,Regular,False
480,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.45,28,True,5.0,gustavo-martins,G. Martins,3,Gustavo Martins de Souza Santos,Gustavo Martins,111309,284,6,8.63,4.51,11,,,,2.0,17.0,14.0,5.0,1.0,1.0,,1.0,1.0,,3.0,,,,,,,Zagueiro,82,75.67,Bom,False
481,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.02,28,True,1.7,luis-mandaca,L. Mandaca,4,Luis Gustavo da Silva Machado Duarte,Luis Mandaca,111407,286,3,6.72,4.32,24,,,,2.0,41.0,40.0,8.0,15.0,38.0,1.0,2.0,2.0,,,,1.0,,,,,Meia,190,43.32,Regular,False
482,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,renzo,Renzo,3,Renzo Azevedo Pimentel de Moura,Renzo,111465,292,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
483,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.48,28,True,1.2,victor-gabriel,V. Gabriel,3,Victor Gabriel da Conceição Ribeiro,Victor Gabriel,111466,285,7,9.15,5.1,12,,,,1.0,21.0,17.0,1.0,2.0,4.0,,2.0,,,3.0,,,,,,,Zagueiro,213,36.05,Regular,False
484,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,gabriel-atila,G. Átila,1,Gabriel Átila Cardoso da Silva,Gabriel Átila,111582,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
485,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,1.47,28,True,12.0,micael,Micael,3,Micael dos Santos Silva,Micael,111594,275,6,6.42,3.3,11,,,1.0,3.0,13.0,18.0,1.0,,2.0,1.0,,,,3.0,,,,,,,Zagueiro,12,96.74,Muito Bom,True
486,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,adson,Adson,4,Adson Ferreira Soares,Adson,111682,267,5,3.01,0.85,9,,,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
487,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-1.18,28,True,-0.4,anthoni,Anthoni,1,Anthoni Spier Souza,Anthoni,111683,285,7,3.72,1.7,17,30.0,26.0,,,,,,,2.0,,,,,3.0,,,,,,,Goleiro,312,6.97,Ruim,False
488,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,matheus-cunha,M. Cunha,1,Matheus Cunha Queiroz,Matheus Cunha,111690,262,6,5.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
489,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,ryan-guilherme,R. Guilherme,4,Ryan Guilherme da Silva Pae,Ryan Guilherme,111757,283,6,4.43,4.5,1,,,,,3.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
490,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,fabinho,Fabinho,4,Fábio Silva de Freitas,Fabinho,111760,280,6,2.94,1.67,22,,,1.0,3.0,19.0,21.0,2.0,5.0,12.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
491,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.47,28,True,0.5,kayky,Kayky,5,Kayky da Silva Chagas,Kayky,111829,265,6,3.29,2.15,21,,,1.0,2.0,15.0,8.0,5.0,2.0,9.0,,1.0,1.0,2.0,,,,,,,,Atacante,249,25.07,Regular,False
492,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.03,28,True,1.4,matheus-martins,M. Martins,5,Matheus Martins Silva dos Santos,Matheus Martins,111831,263,6,5.47,2.81,12,,,,2.0,7.0,8.0,8.0,3.0,15.0,,1.0,,,,,,,,,,Atacante,211,37.54,Regular,False
493,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.0,28,False,0.0,jefte,Jefté,2,Jefté Vital da Silva Dias,Jefté,111832,275,6,5.92,3.05,4,,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,Lateral,0,0.0,Não Jogou,False
494,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.05,28,True,1.5,renzo-lopez,R. López,5,Renzo López Patrón,Renzo López,111951,287,7,4.91,2.05,13,,,,3.0,7.0,9.0,4.0,3.0,8.0,1.0,1.0,3.0,,,,,,,,,Atacante,197,40.06,Regular,False
495,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.26,28,True,6.3,gabriel-grando,G. Grando,1,Gabriel Hamester Grando,Gabriel Grando,112616,284,7,8.07,5.95,4,16.0,3.0,,,,,,,2.0,,,,,1.0,,1.0,,,,,Goleiro,62,81.75,Bom,False
496,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,-0.58,28,True,3.2,kaiki-bruno,K. Bruno,2,Kaiki Bruno da Silva,Kaiki Bruno,112709,283,3,10.64,7.64,26,,,3.0,9.0,74.0,49.0,7.0,14.0,27.0,,1.0,,,11.0,,,,,,,Lateral,132,60.68,Regular,False
497,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,-0.99,28,True,0.0,ramon-sosa,R. Sosa,5,Ramón Sosa Acosta,Ramón Sosa,112863,275,6,6.11,2.9,14,,,2.0,,,4.0,1.0,9.0,7.0,1.0,2.0,2.0,1.0,,,,,,,,Atacante,273,15.73,Regular,False
498,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,-0.41,28,True,1.5,anibal-moreno,A. Moreno,4,Aníbal Ismael Moreno,Aníbal Moreno,112869,275,7,4.91,2.92,20,,,1.0,5.0,35.0,15.0,2.0,6.0,6.0,,,,,,,,,,,,Meia,197,40.06,Regular,False
499,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.12,28,True,0.0,lucas-barbosa,L. Barbosa,5,Lucas Henrique Barbosa,Lucas Barbosa,112886,280,3,7.88,5.02,25,,,2.0,6.0,50.0,43.0,11.0,16.0,30.0,2.0,2.0,6.0,,,,1.0,,,,,Atacante,273,15.73,Regular,False
500,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,sforza,Sforza,4,Juan Sebastián Sforza,Sforza,112906,286,6,3.91,1.22,5,,,,,4.0,4.0,,1.0,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
501,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.18,28,True,6.5,freytes,Freytes,3,Juan Pablo Freytes,Freytes,113034,266,7,5.14,3.09,22,,,,4.0,15.0,12.0,3.0,9.0,13.0,1.0,,1.0,1.0,7.0,,1.0,,,,,Zagueiro,58,82.79,Bom,False
502,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.55,28,True,4.7,mancuso,Mancuso,2,Eros Nazareno Mancuso,Mancuso,113078,356,7,8.26,5.05,17,,,2.0,3.0,24.0,16.0,6.0,7.0,14.0,,1.0,2.0,,4.0,,,,,,,Lateral,87,73.44,Regular,False
503,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.26,28,True,10.2,flaco-lopez,F. López,5,José Manuel Alberto López,Flaco López,113103,275,7,11.15,6.86,24,,,1.0,4.0,25.0,37.0,11.0,29.0,39.0,,10.0,7.0,2.0,,,,,,,,Atacante,19,94.51,Muito Bom,True
504,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,nathan-mendes,N. Mendes,2,Nathan Gabriel de Souza Mendes,Nathan Mendes,113157,280,7,4.96,2.38,15,,,1.0,3.0,11.0,8.0,,1.0,16.0,,,1.0,1.0,2.0,,,,,,,Lateral,0,0.0,Não Jogou,False
505,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,marquinhos,Marquinhos,5,Marcus Vinícius Oliveira Alencar,Marquinhos,113158,283,6,3.51,1.25,17,,,,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
